video_id,title,published_at,duration,views,likes,comments,tags,channel
tFet8RVDrVo,When ChrisMD Was HUMILIATED By Miniminter On Christmas Day,2021-12-26T02:48:40Z,PT23S,12325,497,7,"chrismd,shorts",ChrisMD but shorter
8l4zOFH5DUk,TBJZL Turns the Watford Defence Inside Out and Ben Foster is FUMING,2021-12-25T00:49:44Z,PT36S,369605,9205,73,"chrismd,shorts",ChrisMD but shorter
RNmVSpDA51Q,ChrisMD's Video With This Footballer Was Gatecrashed by 600 School Kids,2021-12-24T01:08:05Z,PT1M24S,9219,392,7,"chrismd,shorts",ChrisMD but shorter
oC_hweP38OE,Ben Foster Dumbfounds TBJZL With A Phenomenal Bicycle Kick,2021-12-22T23:11:58Z,PT32S,139995,3131,30,"chrismd,shorts",ChrisMD but shorter
Jz03I_uRPmM,Nobody Witnesses The Greatest Thing Theo Baker Has Ever Done,2021-12-22T01:54:31Z,PT30S,339480,10089,72,"chrismd,shorts",ChrisMD but shorter
XsJ-CTKp2Oo,The Man City Team Brutally Red Arse ChrisMD,2021-12-20T21:55:35Z,PT58S,62760,1335,26,"chrismd,shorts",ChrisMD but shorter
JItY182xXE0,ChrisMD Silences a Tottenham Goalkeeper With a SCREAMER,2021-12-20T01:02:07Z,PT37S,89121,2049,38,"chrismd,shorts",ChrisMD but shorter
On8BHvw6tYM,A Drunk ChrisMD Takes Over A Karaoke Bar,2021-12-19T01:20:05Z,PT36S,5632,381,9,"chrismd,shorts",ChrisMD but shorter
zGYz9fU59hI,When ChrisMD Packed His Favourite Player In FIFA 15,2021-12-18T02:37:57Z,PT35S,161996,5564,113,"chrismd,shorts",ChrisMD but shorter
oV2Wm3zCjuU,WillNE Reveals W2S's Real Laugh (RARE),2021-12-17T00:58:26Z,PT1M50S,5766,491,4,"chrismd,shorts",ChrisMD but shorter
xPP2qSH80nA,"""Our Relationship Has Been A Disappointment""",2021-12-16T00:58:14Z,PT42S,11406,523,11,"chrismd,shorts",ChrisMD but shorter
RFcUgQouc3Y,ChrisMD Hashtag United 24 Hour Match Highlights 2021 HD ● Woke Up Feeling Dangerous 🔥,2021-12-15T00:03:22Z,PT8S,7640,259,4,"chrismd,shorts",ChrisMD but shorter
450cWm0KrhY,ChrisMD Proves Why 99% Of His Viewers Are Male,2021-12-14T03:21:48Z,PT37S,12826,652,7,"chrismd,shorts",ChrisMD but shorter
nA8OaQgqE7g,Why ChrisMD Will Be The Next F1 World Champion,2021-12-13T01:09:45Z,PT2M55S,5352,350,19,"chrismd,shorts",ChrisMD but shorter
S8R0bIvUXt4,ChrisMD Roasts Shannon For Getting No Views On Her Vids,2021-12-12T03:39:10Z,PT29S,32176,963,4,"chrismd,shorts",ChrisMD but shorter
Jc4ZKPvGDaA,Why Mikel Arteta Offered ChrisMD an Arsenal Contract,2021-12-11T01:49:51Z,PT40S,12527,520,12,"chrismd,shorts",ChrisMD but shorter
0fXxR25U_VI,This YouTuber Kissed ChrisMD At The Sidemen Party,2021-12-09T23:34:28Z,PT1M23S,32205,1006,18,"chrismd,shorts",ChrisMD but shorter
7PVI3tsCIwc,Mikel Arteta Calls Theo Baker Fat,2021-12-08T23:16:17Z,PT35S,172688,4382,40,"chrismd,shorts",ChrisMD but shorter
94Fa5lKUhkM,ChrisMD's 30 Yard Knuckleball Is a SCREAMER,2021-12-08T01:47:15Z,PT32S,25085,667,38,"chrismd,shorts",ChrisMD but shorter
2cwKApak_f0,This ChrisMD Goal Defies The Laws of Physics,2021-12-07T01:58:15Z,PT33S,13895,532,24,"chrismd,shorts",ChrisMD but shorter
10hfBliOL0c,ChrisMD Scores the Best Penalty of His Life in Front of Mikel Arteta,2021-12-05T23:23:21Z,PT32S,151982,3380,29,"chrismd,shorts",ChrisMD but shorter
pj4W4HTI4Pk,"""I Do Have A Small P*nis""",2021-12-04T22:44:15Z,PT29S,9028,590,13,"chrismd,shorts",ChrisMD but shorter
abdjle7VpaE,Why ChrisMD Will Not Let His Girlfriend On His Channel Again,2021-12-04T03:54:13Z,PT30S,11112,556,7,"chrismd,shorts",ChrisMD but shorter
EstQJ1UtThI,ChrisMD Leaves Ben Foster Rooted With A RIDICULOUS Strike,2021-12-03T03:38:57Z,PT28S,129414,2645,18,"chrismd,shorts",ChrisMD but shorter
Fee7D5uUveE,Professional Footballers Calling ChrisMD Sh*te At Football for 3 Minutes Straight,2021-12-02T00:32:13Z,PT2M56S,105186,2937,32,"chrismd,shorts",ChrisMD but shorter
kdZnIfXZ4pk,TBJZL Smashes It Past Ben Foster With An INSANE Half-Volley,2021-12-01T02:47:02Z,PT38S,34838,908,31,"chrismd,shorts",ChrisMD but shorter
9Mc1pLowonM,PROOF ChrisMD Only Does YouTube For The Money,2021-11-30T02:57:13Z,PT26S,7424,479,9,"chrismd,shorts",ChrisMD but shorter
MHHMhEOczSY,How ChrisMD BOTTLED His First Ever Sidemen Sunday,2021-11-29T02:12:29Z,PT44S,4426,313,6,"chrismd,shorts",ChrisMD but shorter
gkXXkMAcorM,When ChrisMD Made Ben Foster Want To Quit YouTube,2021-11-28T04:43:01Z,PT47S,159569,2958,44,"chrismd,shorts",ChrisMD but shorter
Pf4WlF7ERXg,ChrisMD Stuns a 50 Rated Goalkeeper With This WORLDIE,2021-11-27T00:08:54Z,PT31S,83371,1575,41,"chrismd,shorts",ChrisMD but shorter
OXwhIPvNIP0,Why ChrisMD is Donating Sperm to the Sidemen,2021-11-26T01:33:50Z,PT1M11S,5420,312,4,"chrismd,shorts",ChrisMD but shorter
FTqvk7fM2ow,A Masterclass in Knuckleballing By Chris Dixon,2021-11-25T01:06:32Z,PT45S,36490,810,24,"chrismd,shorts",ChrisMD but shorter
rfjFpsXsHjQ,Why ChrisMD Won’t Be Invited Back to Sidemen Sunday,2021-11-24T00:47:48Z,PT49S,165007,5818,56,"chrismd,shorts",ChrisMD but shorter
HBvOaxux5XY,ChrisMD NUTMEGS a Premier League Defender,2021-11-23T00:49:44Z,PT31S,101989,1902,40,"chrismd,shorts",ChrisMD but shorter
m8IJ4qnAFN4,ChrisMD Frightens The Sidemen By Obliterating a Microwave,2021-11-21T23:32:09Z,PT47S,4567,310,6,"chrismd,shorts",ChrisMD but shorter
NYa6HWem4Wg,ChrisMD EMBARRASSED On the Kick Off as Liverpool BATTER Arsenal,2021-11-21T15:37:30Z,PT1M35S,9640,449,11,"chrismd,shorts",ChrisMD but shorter
hSDgfWSt2rk,Will Troost-Ekong's OUTRAGEOUS Volley Stuns ChrisMD & TBJZL,2021-11-20T03:31:23Z,PT45S,177539,3563,33,"chrismd,shorts",ChrisMD but shorter
XQJIpyNMyoo,ChrisMD's Goal vs Ben Foster Almost Took the NET OFF,2021-11-19T02:40:36Z,PT29S,396604,6594,66,"chrismd,shorts",ChrisMD but shorter
7bdWOq5QQPE,ChrisMD STUNS Ben Foster With An Incredible Bicycle Kick,2021-11-18T01:28:47Z,PT27S,847612,12820,112,"chrismd,shorts",ChrisMD but shorter
54izCZJfZ60,ChrisMD PERFECTLY Predicts 8 Premier League Games In A Row,2021-11-17T00:23:30Z,PT1M41S,115151,6855,93,"chrismd,shorts",ChrisMD but shorter
iupwwvlygT0,TBJZL Morphs Into Prime Thierry Henry VS Watford Defense,2021-11-16T03:05:42Z,PT43S,485103,12493,133,"chrismd,shorts",ChrisMD but shorter
L4LtsVMwbMo,ChrisMD Sends A Premier League Defender To The Shops,2021-11-15T02:06:51Z,PT29S,204148,4396,62,"chrismd,shorts",ChrisMD but shorter
2ozeuagpIww,Cesc Fabregas Beats ChrisMD With a Disgusting Panenka,2021-11-14T02:44:10Z,PT27S,248055,3766,30,"chrismd,shorts",ChrisMD but shorter
KL26RFCkTcw,Why ChrisMD is No Longer Welcome at his Family Home,2021-11-12T20:00:04Z,PT26S,16164,645,5,"chrismd,shorts",ChrisMD but shorter
erGJ1zyMG5s,Why W2S’ Last Ever Football Video Was a Disaster…,2021-11-11T22:36:24Z,PT27S,11385,619,8,"chrismd,shorts",ChrisMD but shorter
mQueSvqLoA8,"KSI, ChrisMD & Callux React LIVE to Ben Foster’s Penalty Save vs Arsenal",2021-11-10T21:53:21Z,PT54S,42883,2094,11,"chrismd,shorts",ChrisMD but shorter
lbNzU5umZ7k,England's Best Freekick Taker Shows Trent Alexander Arnold How its Done,2021-11-09T23:41:48Z,PT26S,9099,525,11,"chrismd,shorts",ChrisMD but shorter
9IcAayUjQpI,ChrisMD Tattoos His Merch Onto an Actual Human Being,2021-11-08T23:50:15Z,PT1M4S,2573,209,7,"chrismd,shorts",ChrisMD but shorter
qao7AUyVqUw,ChrisMD Reveals He Voted For Brexit,2021-11-08T00:12:49Z,PT31S,14775,734,8,"chrismd,shorts",ChrisMD but shorter
7cwtrxvYy2c,The Pick Up Line That ChrisMD Used On Shannon,2021-11-07T00:06:53Z,PT28S,77877,2074,13,"chrismd,shorts",ChrisMD but shorter
aEvi15dDvtc,"""Can I Have Your Sister's Number?""",2021-11-06T02:43:54Z,PT27S,83569,2582,15,"chrismd,shorts",ChrisMD but shorter
EfaizRul6Ww,Why Ben Foster is Not a Fan of KSI...,2021-11-05T02:35:38Z,PT53S,233492,8538,58,"chrismd,shorts",ChrisMD but shorter
jPeojoCpFvc,ChrisMD Gets a BBC Employee FIRED On Live TV,2021-11-03T00:14:18Z,PT41S,484743,17737,120,"chrismd,shorts",ChrisMD but shorter
hpnCHAhmUo8,ChrisMD Hits the Best Penalty of His Life in Front of Yaya Toure,2021-11-02T00:27:17Z,PT26S,356099,7802,47,"chrismd,shorts",ChrisMD but shorter
hvnMKYUVQRs,ChrisMD Reveals How W2S Was BANNED From West Ham,2021-11-01T00:14:52Z,PT35S,58075,2107,24,"chrismd,shorts",ChrisMD but shorter
nBvIIkF02ME,ChrisMD Reveals He Only Sold 300 Copies Of His Book!?,2021-10-31T01:21:05Z,PT1M2S,113147,4112,42,"chrismd,shorts",ChrisMD but shorter
9tidGV9Byj0,ChrisMD Gets Too Drunk and Falls Over In Front of the Sidemen,2021-10-29T19:32:48Z,PT36S,57456,1763,16,"chrismd,shorts",ChrisMD but shorter
oCoWUoUrfXE,Ben Foster Watches ChrisMD Before Everton Match,2021-10-28T19:50:26Z,PT34S,20435,998,30,"chrismd,shorts",ChrisMD but shorter
W0l8wKAIQKM,ChrisMD Could Try This 1 Million Times and It Would Never Happen Again,2021-10-28T00:34:16Z,PT35S,49456,1889,28,"chrismd,shorts",ChrisMD but shorter
Lmeo8Q9dTgI,"The Panenka That Cost ChrisMD £10,000",2021-10-27T00:22:29Z,PT34S,87883,2061,15,"chrismd,shorts",ChrisMD but shorter
IAtx-0uv5L0,ChrisMD Reveals When He Lost His VIRGINITY,2021-10-26T00:37:00Z,PT28S,82731,2619,16,"chrismd,shorts",ChrisMD but shorter
8NvBrPV8QHw,Why Not Even Paul Scholes Would Go Near ChrisMD's Feet,2021-10-24T23:37:26Z,PT11S,10641,420,2,"chrismd,shorts",ChrisMD but shorter
fM3ylvZORIg,Does Pieface Have Ice In His F***ing Veins?,2021-10-23T20:20:08Z,PT58S,212912,4614,58,"chrismd,shorts",ChrisMD but shorter
uE31HHUqnS4,Why ChrisMD Should've Been Put up For Adoption,2021-10-23T01:00:59Z,PT30S,66960,1994,25,"chrismd,shorts",ChrisMD but shorter
TAja4guv4_k,ChrisMD Accuses KSI of Ripping off his Fans,2021-10-22T01:05:03Z,PT31S,7855,400,7,"chrismd,shorts",ChrisMD but shorter
M-BacZuq7Ds,Why ChrisMD Was Never Invited Back On CBBC,2021-10-20T22:35:38Z,PT1M4S,129573,4108,67,"chrismd,shorts",ChrisMD but shorter
EWiyIvND3c0,W2S's Best Ever Football Moments On ChrisMD's Channel,2021-10-19T23:18:52Z,PT4M4S,13880,912,29,"chrismd,shorts",ChrisMD but shorter
wS4GUR2PrkE,ChrisMD Watches Arsenal Win the Premier League in 2002,2021-10-18T22:19:52Z,PT28S,139483,4732,65,"chrismd,shorts",ChrisMD but shorter
w5v1Lp80CXM,Why Jersey vs Guernsey 3 Never Happened,2021-10-17T21:55:51Z,PT35S,61192,2187,23,"chrismd,shorts",ChrisMD but shorter
3d4CrIVVUmw,ChrisMD and Shannon Start Beef With MORGZ MUM?!,2021-10-16T22:29:50Z,PT30S,8693,434,8,"chrismd,shorts",ChrisMD but shorter
K3sQfSyLktk,Why ChrisMD Never Uploads,2021-10-15T18:28:59Z,PT54S,69996,2516,48,"chrismd,shorts",ChrisMD but shorter
eVHaq-NQYo4,"""Finally Liverpool Have a REALLY Good Attacker""",2021-10-14T21:27:42Z,PT35S,149563,5026,102,"chrismd,shorts",ChrisMD but shorter
QYKsFz8LbPY,KSI Is Far Too Rich For This Video,2021-10-13T23:08:29Z,PT26S,215697,5405,23,"chrismd,shorts",ChrisMD but shorter
FrN_ofpCh-A,ChrisMD’s Girlfriend Caught Gold Digging in 4K,2021-10-12T21:12:22Z,PT57S,900531,17764,252,"chrismd,shorts",ChrisMD but shorter
XuTyuOA_zNQ,“I know that made the cut”,2021-10-11T19:52:53Z,PT22S,252625,6104,39,"chrismd,shorts",ChrisMD but shorter
x6aTUOl8MaA,W2S Exposes the Sidemen For Passing Around Girls,2021-10-10T20:41:44Z,PT18S,298410,6323,80,"chrismd,shorts",ChrisMD but shorter
hA1FzucAH5Y,Phil Foden and Man City Watch ChrisMD Before Chelsea Match,2021-10-09T20:11:09Z,PT29S,394952,9615,125,"chrismd,shorts",ChrisMD but shorter
_3vtsZU0kk4,Every time Ollie got his knob out on the ChrisMD channel,2021-10-08T21:58:48Z,PT1M52S,53748,1910,34,"chrismd,shorts",ChrisMD but shorter
P2m-yCxX9XM,ChrisMD Caught in 4K,2021-10-07T22:13:22Z,PT19S,20063,737,9,"chrismd,shorts",ChrisMD but shorter
kPzt2c44jx8,ChrisMD's first appearance in a Sidemen Sunday,2021-10-06T20:30:43Z,PT19S,190888,5233,47,"chrismd,shorts",ChrisMD but shorter
syLy-WSoQZQ,ChrisMD rages for real (rare old footage),2021-10-05T21:35:43Z,PT39S,103347,3073,38,"chrismd,shorts",ChrisMD but shorter
55d1MX0H5PU,ChrisMD Gets IGNORED On Sky Sports for 45 Seconds Straight,2021-10-04T23:57:09Z,PT45S,765824,24826,557,"chrismd,shorts",ChrisMD but shorter
kjSO4-P2jo4,Proof ChrisMD is cringe,2021-10-04T00:43:48Z,PT33S,16115,666,12,"chrismd,shorts",ChrisMD but shorter
hUSEeq23nns,ChrisMD Slaps His Sister,2021-10-03T01:24:19Z,PT6S,40497,1103,0,"chrismd,shorts",ChrisMD but shorter
5xsXECm-0lo,"Ladies and Gentlemen, We Got Him",2021-10-01T18:40:09Z,PT30S,22016,869,5,"chrismd,shorts",ChrisMD but shorter
HYHCG-IcLgk,W2S Finds a Genius Loophole,2021-09-30T18:58:02Z,PT21S,3067087,116011,190,"chrismd,shorts",ChrisMD but shorter
ottWKc_WFl4,ChrisMD's Collab with MrBeast,2021-09-30T14:30:34Z,PT34S,13675,607,7,"chrismd,shorts",ChrisMD but shorter
jLup-82IpJ0,ChrisMD Gets Recognised and Things Get Uncomfortable,2021-09-29T17:16:09Z,PT44S,5063,358,11,"chrismd,shorts",ChrisMD but shorter
Uk2ni3v9uUc,Theo Baker Gives Trent Freekick Advice,2021-09-28T17:22:09Z,PT22S,120796,2358,16,"chrismd,shorts",ChrisMD but shorter
Zcoh3BxhLyg,A Kelly Wonder Volley Baffles ChrisMD,2021-09-27T19:30:02Z,PT36S,141882,5304,41,"chrismd,shorts",ChrisMD but shorter
vV9tkRzjVEQ,ChrisMD says he's better at free kicks than Premier League players,2021-09-27T18:38:11Z,PT39S,56191,2158,122,"chrismd,shorts",ChrisMD but shorter
rSeXegJkOI0,ChrisMD Caught Messi in 4K,2021-09-26T14:00:17Z,PT31S,351191,11111,157,"chrismd,shorts",ChrisMD but shorter
wg6GJppWlRU,ChrisMD Bottles It On Live TV,2021-09-25T19:39:03Z,PT35S,12521,767,15,"chrismd,shorts",ChrisMD but shorter
KozxCpifm00,ChrisMD Reveals His Favourite EVER Football Memory,2021-09-25T01:18:40Z,PT46S,5703,380,2,"chrismd,shorts",ChrisMD but shorter
3643b5VaJdk,ChrisMD Was Ready To End It All With Shannon,2021-09-23T16:22:25Z,PT19S,81742,1391,18,"chrismd,shorts",ChrisMD but shorter
oEH3KgyMQrI,W2S Tells ChrisMD That His Mum Is Hot,2021-09-22T23:52:33Z,PT19S,9278,426,6,"chrismd,shorts",ChrisMD but shorter
panmjOKMNp4,ChrisMD Mocks Theo Baker In HORRENDOUS Messi VS Ronaldo Debate,2021-09-21T22:52:58Z,PT1M5S,18577,670,147,"chrismd,shorts",ChrisMD but shorter
sUvHjsVgPaA,ChrisMD On Bringing Back Birds To His Parents' House,2021-09-20T22:44:56Z,PT12S,86698,4272,20,"chrismd,shorts",ChrisMD but shorter
J-UM-uSxm2w,ChrisMD Gives TBJZL His First Alcoholic Drink,2021-09-19T21:09:37Z,PT34S,4689,351,7,"chrismd,shorts",ChrisMD but shorter
rucVE_R57X8,ChrisMD Unleashes His FURY Onto Callux,2021-09-19T09:00:18Z,PT13S,14103,409,7,"chrismd,shorts",ChrisMD but shorter
oT66glk4AL8,This Premier League Footballer Attacked ChrisMD,2021-09-17T17:00:28Z,PT34S,37551,2271,9,"chrismd,shorts",ChrisMD but shorter
cwj5PlDy2oI,W2S's Accent Challenge is Culturally Insensitive,2021-09-16T18:53:35Z,PT36S,19510,809,8,"chrismd,shorts",ChrisMD but shorter
BjFwv1hC-78,ChrisMD's Most HUMILIATING Defeat Ever,2021-09-15T17:03:17Z,PT44S,5224,443,8,"chrismd,shorts",ChrisMD but shorter
KPBw9r-fntE,Why Theo Baker Hates ChrisMD,2021-09-14T17:00:10Z,PT1M4S,107192,2441,16,"chrismd,shorts",ChrisMD but shorter
ItrG4-g0wkU,KSI Predicts The Future,2021-09-13T16:59:03Z,PT13S,36285,1212,5,"chrismd,shorts",ChrisMD but shorter
Eh1JqR7wFDs,W2S Tells A Joke and Its Very Questionable,2021-09-12T17:28:47Z,PT26S,10476,697,6,"chrismd,shorts",ChrisMD but shorter
AxOJp0Cjtgs,KSI Can't Stop Trolling ChrisMD,2021-09-11T17:29:43Z,PT21S,821610,33578,43,"chrismd,shorts",ChrisMD but shorter
8mmkaLln5pk,"W2S Scores UNBELIEVABLE Penalty And Wins £25,000",2021-09-10T23:49:35Z,PT32S,17595,873,25,"chrismd,shorts",ChrisMD but shorter
TPeVg-Rjdkk,The Worst 25 Seconds Of KSI's Career,2021-09-09T21:39:50Z,PT26S,39185,1538,30,"chrismd,shorts",ChrisMD but shorter
PSZIs2F9_jE,How ChrisMD Met His FIRST EVER Subscriber,2021-09-09T01:15:01Z,PT20S,15224,880,16,"chrismd,shorts",ChrisMD but shorter
wd7oTS9Wvhk,ChrisMD Can't Contain His RAGE At FIFA 21,2021-09-07T14:45:07Z,PT25S,46150,923,24,"chrismd,shorts",ChrisMD but shorter
aQf9BHqDBz4,ChrisMD Needs To CALM DOWN At A Sidemen Shoot,2021-09-07T14:09:54Z,PT18S,126408,3012,34,"chrismd,shorts",ChrisMD but shorter
cP1r2IA7PZg,W2S BREAKS DOWN After Losing ChrisMD's Challenge,2021-09-07T13:33:48Z,PT29S,11473,600,14,"chrismd,shorts",ChrisMD but shorter
UQD-Mmm7Y8Q,ChrisMD Roasts Miniminter And Ends His ENTIRE Career,2021-09-06T22:59:40Z,PT16S,18008,838,12,"chrismd,shorts",ChrisMD but shorter
Y338wHLpWns,ChrisMD PERFECTLY Recreates Ronaldo's Free Kick VS Spain,2021-09-06T22:50:17Z,PT23S,6979,396,14,"chrismd,shorts",ChrisMD but shorter
KZqpNE7GIZI,W2S GETS CAUGHT ACTING SUS,2021-09-06T22:25:39Z,PT11S,235471,12646,49,"chrismd,shorts",ChrisMD but shorter
axhD6Vsnhag,ChrisMD Is Actually A Good Goalkeeper?!,2021-09-05T22:52:34Z,PT24S,10714,505,14,"chrismd,shorts",ChrisMD but shorter
3JDOJoLBzGk,Shannon And Kelly Have Had Enough Of ChrisMD's Sh*t,2021-09-05T22:28:21Z,PT14S,16949,575,2,"chrismd,shorts",ChrisMD but shorter
4aFtAwgizLY,How ChrisMD Made That FAMOUS Cat Video,2021-09-05T22:15:22Z,PT1M10S,6180,472,6,"chrismd,shorts",ChrisMD but shorter
csueG0rMdCw,ChrisMD Roasts W2S For FAKING Pack Openings,2021-09-04T23:20:08Z,PT21S,12718,664,16,"chrismd,shorts",ChrisMD but shorter
6JqRJxyEcOM,Miniminter Roasts ChrisMD's Famous Penalty Miss,2021-09-04T22:55:19Z,PT26S,9684,521,13,"chrismd,shorts",ChrisMD but shorter
DSKH2weDA_A,ChrisMD Loses Patience With The Sidemen,2021-09-03T18:48:33Z,PT32S,7541722,298971,133,"chrismd,shorts",ChrisMD but shorter
-6AeM-9RpDU,ChrisMD Assaults an EA Employee,2021-09-03T17:04:14Z,PT40S,6847,569,18,"chrismd,shorts",ChrisMD but shorter
elRIZXx11XA,W2S Should Be CANCELLED For This Mistake,2021-09-03T14:25:08Z,PT24S,8986,526,6,"chrismd,shorts",ChrisMD but shorter
qBzGbbDafEA,ChrisMD Scores Blindfolded and Then Immediately Stacks It,2021-09-02T19:50:07Z,PT21S,10925,556,8,"chrismd,shorts",ChrisMD but shorter
3lPoGuMvrlA,VIOLENCE in the ChrisMD Household,2021-09-02T17:03:15Z,PT40S,5974,351,11,"chrismd,shorts",ChrisMD but shorter
QUgYqoof-i4,W2S and ChrisMD Admit To BUYING Subscribers,2021-09-02T14:02:18Z,PT27S,13662,521,6,"chrismd,shorts",ChrisMD but shorter
RndjuA5yavU,Stephen Tries Can't Stop Laughing At His Own Joke,2021-09-01T19:23:42Z,PT44S,118927,3157,36,"chrismd,shorts",ChrisMD but shorter
P61nqtPBqFY,ChrisMD and Shannon Play a Questionable Game,2021-09-01T18:15:08Z,PT20S,15448,567,9,"chrismd,shorts",ChrisMD but shorter
oUYQaxdplX0,Stephen Tries Gets a Message From His Idol,2021-09-01T17:02:00Z,PT56S,128209,4262,141,"chrismd,shorts",ChrisMD but shorter
7Rhcc8LbA-c,Castro Bullies ChrisMD On Fifa And Has to Apologise,2021-08-31T18:30:10Z,PT26S,16668,700,11,"chrismd,shorts",ChrisMD but shorter
0gROP5Tg-as,Laurence McKenna Is BRUTAL,2021-08-31T17:00:00Z,PT44S,35629,1465,10,"chrismd,shorts",ChrisMD but shorter
FTBZ0vYAxqo,Shannon Ruins ChrisMD's Video and He Is FUMING,2021-08-31T14:15:45Z,PT33S,14728,706,13,"chrismd,shorts",ChrisMD but shorter
u7vehIDcki0,Gareth Bale Calls Out ChrisMD,2021-08-30T18:28:29Z,PT38S,16112,679,22,"chrismd,shorts",ChrisMD but shorter
i3BT2O04VhA,XO Brutally Review ChrisMD's Book,2021-08-30T17:00:34Z,PT1M16S,9630,503,11,"chrismd,shorts",ChrisMD but shorter
7tN5ZjLALXM,Why ChrisMD's Parents Didn't Like His Girlfriend,2021-08-30T14:01:47Z,PT31S,20845,859,31,"chrismd,shorts",ChrisMD but shorter
JSCNnwCKBUk,ChrisMD Played Minecraft for 24 Hours Straight and Made THIS,2021-08-29T21:49:06Z,PT23S,6916,408,22,"chrismd,shorts",ChrisMD but shorter
Xmf9s_eEnHE,ChrisMD Scores 2 RIDICULOUS Knuckleballs in a Row,2021-08-29T17:00:16Z,PT29S,8684,504,17,"chrismd,shorts",ChrisMD but shorter
SInH4CcQ_7Q,ChrisMD's Best Ever Goal In a REAL Match,2021-08-29T14:00:19Z,PT50S,4362,372,8,"chrismd,shorts",ChrisMD but shorter
WlDe3O0xy7g,Stephen Tries Rips ChrisMD Apart,2021-08-28T18:30:17Z,PT35S,13403,637,7,"chrismd,shorts",ChrisMD but shorter
NjUBI2Njo4A,ChrisMD Shouldn't Have Said This To His Girlfriend...,2021-08-28T17:00:12Z,PT54S,18908,892,17,"chrismd,shorts",ChrisMD but shorter
r7iyvqKdoTw,ChrisMD Scores the Best Toe Punt Of All Time,2021-08-28T14:00:17Z,PT23S,16405,646,13,"chrismd,shorts",ChrisMD but shorter
SHE8xFxGP5w,ChrisMD HUMILIATES Ollie On Poundland Version Of FIFA,2021-08-27T16:00:21Z,PT20S,5202,285,6,"chrismd,shorts",ChrisMD but shorter
fY0W5YAReJc,ChrisMD & Youtube Friends Being Depressed By Arsenal,2021-08-27T15:20:10Z,PT43S,4480,267,11,"chrismd,shorts",ChrisMD but shorter
Tk1o8RGHSxA,ChrisMD Assists AMAZING Goal VS Hashtag United,2021-08-27T14:52:19Z,PT23S,5443,256,11,"chrismd,shorts",ChrisMD but shorter
Cpy6TYgrdUU,ChrisMD Gets Roasted By ARSENE WENGER?!,2021-08-27T00:38:50Z,PT22S,28480,1236,13,"chrismd,shorts",ChrisMD but shorter
5KJDKzPeGwg,Callux Makes OUTRAGEOUS Comment Towards ChrisMD,2021-08-26T22:55:52Z,PT19S,21605,729,6,"chrismd,shorts",ChrisMD but shorter
7JM9ibv409s,ChrisMD Hurls ABUSE At Ángel Di María,2021-08-26T22:45:53Z,PT14S,503868,12969,156,"chrismd,shorts",ChrisMD but shorter
9vSJgScPe7M,ChrisMD Tells Shannon To Get Back In The Kitchen,2021-08-25T23:09:52Z,PT24S,44250,1069,18,"chrismd,shorts",ChrisMD but shorter
xk_CebNDYuU,Chunkz And Sharky Show Their Love For ChrisMD,2021-08-25T22:48:34Z,PT23S,60105,3285,6,"chrismd,shorts",ChrisMD but shorter
y3iEvQXUDsM,WillNE Ends ChrisMD's ENTIRE FIFA Career,2021-08-25T08:00:11Z,PT22S,23666,780,17,"chrismd,shorts",ChrisMD but shorter
StJZRGtGMhY,Kevin De Bruyne Channels His Inner Ollie Dixon,2021-08-24T22:52:49Z,PT22S,8148,436,8,"chrismd,shorts",ChrisMD but shorter
E5m3waIivxE,Miniminter Shocks ChrisMD With INSANE World Cup Goal Recreation,2021-08-24T22:23:39Z,PT31S,12478,651,21,"chrismd,shorts",ChrisMD but shorter
3oLqTgqp6XM,Alexis Sánchez Shocks ChrisMD With IMPOSSIBLE Finish,2021-08-23T23:43:04Z,PT26S,204618,3629,81,"chrismd,shorts",ChrisMD but shorter
BakXMnaAvfY,ChrisMD RUINS His Chance To Impress Gareth Southgate,2021-08-23T22:27:47Z,PT29S,23639,825,22,"chrismd,shorts",ChrisMD but shorter
ejcYj5LhdCI,ChrisMD Starts A FIGHT Between Shannon And Kelly,2021-08-23T21:43:48Z,PT13S,40121,958,9,"chrismd,shorts",ChrisMD but shorter
_IBuWI7RNgw,ChrisMD Buys Stephen Tries A HORRIFIC Present For His Birthday,2021-08-22T23:37:51Z,PT31S,21809,907,11,"chrismd,shorts",ChrisMD but shorter
hMbKwzo0ntY,ChrisMD Loses All Ability To Form A Sentence,2021-08-22T22:50:48Z,PT23S,25833,911,16,"chrismd,shorts",ChrisMD but shorter
kKhhdWFosX8,ChrisMD Can't Handle Arsenal Losing (Again),2021-08-22T22:22:42Z,PT15S,42438,1183,26,"chrismd,shorts",ChrisMD but shorter
cpSWtecZdIs,This Could've Ended ChrisMD and Shannon's Relationship...,2021-08-21T21:00:08Z,PT16S,146696,3536,17,"chrismd,shorts",ChrisMD but shorter
Ie_g-TW0pZ0,ChrisMD Violates Miniminter And Breaks His Heart,2021-08-21T20:40:06Z,PT24S,23403,965,9,"chrismd,shorts",ChrisMD but shorter
